idx,tax1,tax2,tax3,company,address,city,lat,lng,website
1,Accelerator/Incubator,Media,,1871,"222 W Merchandise Mart Plz Floor 12 Suite 1212, Chicago, IL 60654",Chicago,41.888617,-87.635503,https://1871.com/
2,Energy Efficiency,Engineering,Consulting,360 Energy Group,"8770 W Bryn Mawr Ave Suite 1300, Chicago, IL 60631",Chicago,41.98308,-87.845383,https://www.360eg.com/
3,Wind,Manufacturing,Professional Services,3S Lift,"455 N Cityfront Plaza Dr, Chicago, IL 60611",Chicago,41.890205,-87.621028,https://www.3slift.com/en/
4,Security/Cybersecurity,,,5thColumn,"640 N LaSalle Dr, Suite 650 Chicago, IL 60654",Chicago ,41.894614,-87.633161,https://www.5thcolumn.net/
5,Generation/Transmission,Engineering,Professional Services,A Star Electric Company,"200 Seegers Ave, Elk Grove Village, IL 60007",Elk Grove Village,42.024124,-87.966247,https://astareg.com/
6,Professional Services,Construction,,A to Z Electric Co.,"5030 W Lawrence Ave, Chicago, IL 60630",Chicago ,41.968109,-87.753928,https://electricatoz.com/
7,Thermal Energy ,Professional Services,Energy Efficiency,A. Messe Supply,"2500 W Lake St, Chicago, IL 60612",Chicago,41.884873,-87.689397,https://amessesupply.com/geothermal-heating-viable-option-for-chicago-commercial-buildings/
8,Energy Efficiency,Engineering,Professional Services,Able Services,"150 N Wacker Dr Suite 1800, Chicago, IL 60606",Chicago ,41.884758,-87.637338,https://ableserve.com/services/chicago/
9,Solar,Manufacturing,Materials,Absolute Process Instruments,"1220 American Way, Libertyville, IL 60048",Chicago ,42.298598,-88.00183,https://api-usa.com/
10,Construction,Professional Services,,Accel Construction Services Group,"4753 N Broadway Suite 802 Chicago, IL 60640",Chicago ,41.968764,-87.659118,https://www.acceldevgroup.com/
11,Construction,Energy Efficiency,Consulting,Accend Construction,"833 W Jackson Blvd, Suite 100 Chicago, IL 60607",Chicago ,41.87775,-87.648789,https://www.accendconstruction.com/
12,Wind,Wave/Water/Hydro,Professional Services,Acciona Wind Energy USA LLC,"55 E Monroe St,Chicago, IL 60603",Chicago ,41.880554,-87.625536,https://www.acciona.us/
13,Nuclear,Engineering,Manufacturing,Advance Thermal Corp.,"226 Gerry Dr, Wood Dale, IL 60191",Wood Dale,41.978773,-87.985445,https://www.advancethermal.com/
14,Construction,Consulting,Professional Services,Advanced Area Service Corp,"9840 S Prospect Ave, Chicago, IL 60643",Chicago,41.714759,-87.6640128,https://www.advancedareaservicecorp.com/
15,Enabling Technologies/Components,Oil and Gas,,Advanced Diamond Technologies,"52 E Belmont Dr, Romeoville, IL 60446",Romeoville,41.647934,-88.078561,http://www.thindiamond.com/
16,Circular Economy,Professional Services,Construction,Advanced Disposal,"1711 Church St, Evanston, IL 60201",Evanston,42.048727,-87.696875,https://www.advanceddisposal.com/il/chicago
17,Solar,Energy Efficiency,Consulting,Advanced Energy Products,"641 W Kathleen Dr, Des Plaines, IL 60016",Des Plaines,42.039466,-87.93687,https://www.advancedenergyproducts.com/
18,Consulting,Utility/Grid,Professional Services,Advanced Energy Services,"1051 E High St, Mundelein, IL 60060",Mundelein,42.259108,-87.987704,https://www.greenhomeaes.com/
19,Oil and Gas,Marketing,,"Advanced Lubrication, Inc","500 S Spruce St, Manteno, IL 60950",Manteno,41.243785,-87.857644,https://www.advlubrication.com/
20,Oil and Gas,Professional Services,,"AEP Energy, Inc.","225 W Wacker Dr Suite 600, Chicago, IL 60654",Chicago,41.886282,-87.63508,https://www.aepenergy.com/
21,Wind,Architecture/Design,Built Environment,Aerotecture International,"2155 Wolpers Rd, Park Forest, IL 60466",Park Forest,41.453676,-87.665954,http://www.aerotecture.com/
22,Finance,Utility/Grid,Professional Services,Affordable Community Energy Services,"180 N Michigan Ave Suite 2409, Chicago, IL 60606",Chicago,41.885504,-87.624889,https://www.affordablecommunityenergyservices.com/
23,IoT/IIoT,Energy Efficiency,Finance,Agentis,"29 N Wacker Dr Suite 200, Chicago, IL 60606",Chicago,41.882844,-87.636617,https://www.agentisenergy.com/
24,Nuclear,Construction,Professional Services,AGT Global Logistics,"800 Roosevelt Rd Building C Suite 300, Glen Ellyn, IL 60137",Glen Ellyn,41.860956,-88.054264,https://www.agt3pl.com/services/#hazmat-and-radioactive
25,Solar,Professional Services,,Ailey Solar,"1965 W Pershing Rd, Chicago, IL 60609",Chicago,41.822345,-87.674599,http://aileysolarelectric.com/
26,Utility/Grid,Consulting,Energy Systems/Management,AIM Utility Advisors,"600 Enterprise Dr Suite 120, Oak Brook, IL 60523",Oak Brook,41.850919,-87.934438,www.aimenergygroup.com
27,Environmental Remediation,Consulting,,Aires Consulting,"1550 Hubbard Ave, Batavia, IL 60510",Batavia,41.859116,-88.274836,https://www.airesconsulting.com/environmental-engineering/
28,Security/Cybersecurity,Manufacturing,Materials,"Airgas, Inc.","12722 S Wentworth Ave, Chicago, IL 60628",Chicago,41.662515,-87.626889,www.airgas.com
29,Consulting,Construction,Engineering,AKT Peerless,"280 Shuman Blvd Suite 170, Naperville, IL 60563",Naperville,41.802555,-88.151585,https://www.aktpeerless.com/
30,Wind,Wave/Water/Hydro,Solar,Akuo Energy,"645 N Michigan Ave Suite 980, Chicago, IL 60611",Chicago,41.893895,-87.623633,http://www.akuoenergy.com/en
31,Oil and Gas,Professional Services,,"Al Warren Oil Company, Inc.","4243 S Knox Ave, Chicago, IL 60632",Chicago,41.81548,-87.739345,http://www.alwarrenoil.com/
32,Circular Economy,,,All American Recycling,"2285 New Lenox Rd, Joliet, IL 60433",Joliet,41.512516,-88.028398,https://aarecycles.com/
33,Energy Efficiency,Utility/Grid,Engineering,"All Suburban Electric, Inc.","810 S Arthur Ave, Arlington Heights, IL 60005",Arlington Heights,42.069735,-87.966376,http://www.allsuburbanelectric.com/
34,Storage,,,AllCell Technologies,"2321 W 41st St, Chicago, IL 60609",Chicago,41.819107,-87.683243,https://www.allcelltech.com/
35,Environmental Remediation,,,Alliance for the Great Lakes,"150 N Michigan Ave, Chicago, IL 60601",Chicago,41.884782,-87.624961,https://greatlakes.org/
36,Circular Economy,,,Alpha Metals Corporation,"341 N California Ave, Chicago, IL 60612",Chicago,41.887758,-87.695397,https://alphametalsrecycle.com/
37,Solar,Wind,Energy Efficiency,Alternative Currents,"4314 N Hamlin Ave, Chicago, IL USA 60618",Chicago,41.959701,-87.72314,https://www.alternative-currents.com/
38,Consulting,Utility/Grid,Energy Systems/Management,"Alternative Utility Services, Inc.","770 N Halsted Suite 156, Chicago, IL 60642",Chicago,41.896149,-87.648314,https://ausenergy.com/
39,Energy Efficiency,Utility/Grid,Consulting,Ambit Energy,"3948 W 26th St Suite 103, Chicago, IL 60623",Chicago,41.844399,-87.723907,https://www.ambitenergy.com/rates-and-plans/service-areas/illinois-energy-providers
40,Wind,Energy Systems/Management,Energy Efficiency,Ameresco,"150 N Michigan Ave Suite 420, Chicago, IL 60601",Chicago,41.88478,-87.624961,https://www.ameresco.com/solution/wind-power/
41,Nuclear,Media,,American Nuclear Society,"555 N Kensington Ave, La Grange Park, IL 60526",La Grange Park,41.824762,-87.8745,http://www.ans.org/pubs/magazines/nn/
42,Solar,Storage,Utility/Grid,American Renewable Energy,"848 Dodge Ave Suite 388, Evanston, IL 60202",Evanston,42.033577,-87.699715,http://www.americanrenewable.com/
43,Generation/Transmission,Thermal Energy,Utility/Grid,Americas Power Partners Inc.,"710 N York Rd, Hinsdale, IL 60521",Hinsdale,41.814826,-87.925705,www.americaspowerpartners.com
44,Oil and Gas,Professional Services,,"AmeriGas Propane, Inc.","4158 Division St, Hillside, IL 60162",Hillside,41.866239,-87.887268,www.amerigas.com
45,Security/Cybersecurity,Professional Services,,Anomalix Inc.,"222 Merchandise Mart Plz Suite 1212, Chicago, IL 60654",Chicago,41.888409,-87.635448,https://www.anomalix.com/
46,Oil and Gas,Storage,Professional Services,"Apex Oil Company, Inc.","4805 S Harlem, Forest View, IL 60402",Forest View,41.805,-87.801892,http://apexoil.com/
47,Enabling Technologies/Components,Materials,,Applied Industrial Technologies,"1610 Jarvis Ave, Elk Grove Village, IL 60007",Elk Grove Village,42.013515,-87.961584,https://www.applied.com/
48,Environmental Remediation,Circular Economy,Professional Services,AQS Services,"443 S Clay St, Hinsdale, IL",Hinsdale,41.796973,-87.934821,http://aqs-services.com/
49,IoT/IIoT,Finance,Professional Services,Aquilon Network,"1001 Warrenville Rd Suite 255, Lisle, IL 60532",Lisle,41.808028,-88.071919,https://aquiloninc.com/
50,Construction,Energy Efficiency,Professional Services,Arc Insulation,"29 Forestwood Ct Suite 1, Romeoville, IL 60446",Romeoville,41.649892,-88.0758,https://arcinsulation.com/
51,Consulting,Engineering,Professional Services,Ardmore Associates,"33 N Dearborn Suite 1720, Chicago, IL 60602",Chicago,41.882885,-87.628933,http://ardmoreassociates.com/about/
52,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Distributed Energy Research Center (DERC)","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.706553,-87.974322,https://www.anl.gov/es/distributed-energy-research-center
53,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Environmental Sample Preparation and Sequencing Facility","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.712825,-87.979837,https://www.anl.gov/bio/environmental-sample-preparation-and-sequencing-facility
54,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, EV-Smart Grid Interoperability Center","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.706505,-87.973185,https://www.anl.gov/es/evsmart-grid-interoperability-center
55,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Mechanical and Environmental Testing Laboratory","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.712096,-87.979601,https://www.anl.gov/nse/environmentally-assisted-cracking-laboratory-0
56,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Molten Salt Technology Development Facilities","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.704463,-87.973035,https://www.anl.gov/cfc/molten-salt-technology-development-facilities
57,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Non-Destructive Evaluation and Testing Facilities","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.711463,-87.984783,https://www.anl.gov/nse/nondestructive-evaluation-and-testing-facilities
58,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Nuclear Magnetic Resonance (NMR) Spectroscopy Laboratory","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.703598,-87.990812,https://www.anl.gov/cse/nuclear-magnetic-resonance-nmr-spectroscopy-laboratory
59,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Post-Test Facility","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.71196,-87.983881,https://www.anl.gov/cse/posttest-facility
60,Academia/Research,Accelerator/Incubator,,"Argonne National Laboratory, Steam Generator Tube Integrity Facilities","9700 S Cass Ave, Lemont, IL 60439",Lemont,41.706017,-87.975137,https://www.anl.gov/nse/steam-generator-tube-integrity-facilities
61,Environmental Remediation,Wave/Water/Hydro,Chemistry,"Arro Laboratory, Inc.","425 Caton Farm Rd, Joliet, IL 60435",Joliet,41.566201,-88.09359,http://arrolab.com/
62,Oil and Gas,Construction,Professional Services,Ashland Propane,"16525 Vincennes Ave, South Holland, IL 60473",South Holland,41.596887,-87.625844,http://www.ashlandpropane.com/
63,Oil and Gas,Storage,,"Asphalt Operating Services of Chicago, LLC","2835 E 106th St, Chicago, IL 60617",Chicago,41.702969,-87.555188,https://www.aoschicago.net/
64,Solar,Engineering,Materials,Atkore International,"16100 S Lathrop Ave, Harvey, IL 60426",Harvey,41.595661,-87.641548,http://www.atkore.com/
65,Solar,Lighting ,,Atlas Material Testing Solutions,"1500 Bishop Ct, Mt. Prospect, IL 60056",Mt. Prospect,42.079816,-87.912488,https://www.atlas-mts.com/
66,Nuclear,Engineering,Manufacturing,"Automated Engineering Services, Inc.","40 Shuman Blvd Suite 220, Naperville, IL 60563",Naperville,41.803366,-88.143931,https://thinkaes.com/
67,IoT/IIoT,Lighting,Consulting,Automatic Building Controls,"3315 Algonquin Rd Suite 550, Rolling Meadows, IL 60008",Rolling Meadows,42.00289,-88.019996,http://www.ab-controls.com/
68,Oil and Gas,,,Aux Sable,"6155 E US Route 6, Morris, IL 60450",Morris,41.414294,-88.307915,http://www.auxsable.com/
69,Environmental Remediation,Evaluation/Compliance,Professional Services,Axis Response Group,"2355 N Milwaukee, Chicago, Il 60647",Chicago,41.924138,-87.698915,https://axisresponsegroup.com/services/
70,Security/Cybersecurity,Consulting,Professional Services,"AZBS, Inc.","641 W Lake St Suite 300, Chicago, IL 60661",Chicago,41.885413,-87.644467,https://azbs.com/
71,Professional Services,Construction,,"B&N Electric Company, Inc.","105 Navajo Ct, McHenry , IL 60051",McHenry ,42.365952,-88.199432,https://www.bnelectricinc.com/
72,Security/Cybersecurity,Evaluation/Compliance,,BAI Security,"900 National Pkwy Suite 320, Schaumburg, IL 60173",Schaumburg,42.045714,-88.052893,http://www.baisecurity.net
73,Law,Construction,Finance,Baker McKenzie,"300 E Randolph St, Chicago, IL 60601",Chicago,41.88489,-87.619545,https://www.bakermckenzie.com/en/expertise/industries/energy-mining--infrastructure
74,Law,,,"Balough Law Offices, LLC"," 20 N Clark St Suite 3300, Chicago, IL 60602",Chicago,41.88231,-87.631133,https://www.balough.com/
75,Oil and Gas,Finance,,Barbara Oil Company,"21 S Clark St Suite 3990, Chicago, IL 60603",Chicago,41.881729,-87.630593,https://www.linkedin.com/company/barbara-oil-company
76,Law,Finance,,Barnes & Thornburg LLP,"1 N Wacker Dr Suite 4400, Chicago, IL 60606-2833",Chicago,41.882318,-87.636129,https://www.btlaw.com/work/industries/energy-and-utilities/renewable-energy
77,Environmental Remediation,,,Barrington Area Conservation Trust,"145 W Main St, Barrington, IL 60010",Barrington,42.153907,-88.138098,https://www.bactrust.org/
78,Storage,Manufacturing,Marketing,Battery Builders Inc.,"31W238 91st St, Naperville, IL 60564",Naperville,41.717359,-88.23141,http://bbibattery.com/
79,Policy,Storage,Consulting,Battery Council International,"330 N Wabash Ave Suite 2000, Chicago, IL 60611",Chicago,41.888626,-87.62755,https://batterycouncil.org/?
80,Consulting,Professional Services,Energy Efficiency,Baumann Consulting,"180 N LaSalle Suite 2210, Chicago, IL 60601",Chicago,41.885472,-87.633006,https://baumann-us.com/
81,Environmental Remediation,Consulting,Engineering,BBJ Group  ,"140 S Dearborn St, Chicago, IL 60603",Chicago,41.879798,-87.629547,https://www.bbjgroup.com/
82,Oil and Gas,Professional Services,,Bear Oil Distributors Inc,"740 N Larch Ave, Elmhurst, IL 60126",Elmhurst,41.921697,-87.944432,
83,Enabling Technologies/Components,Professional Services,,Bearing Headquarters,"Elk Grove Village Branch 037 109 N Lively Blvd, Elk Grove Village, IL 60007",Elk Grove Village,42.02921,-87.968765,https://www.bearingheadquarters.com/
84,Oil and Gas,Professional Services,,"Beaver Oil Co., Inc.","6037 Lenzi Ave, Hodgkins, IL 60525",Hodgkins,41.780506,-87.86285,https://circonenviro.com/
85,Oil and Gas,Biofuels,,"Bell Fuels, Inc.","5041 W 39th St, Cicero, IL 60804",Cicero,41.82279,-87.75147,https://bellfuels.com/
86,Oil and Gas,Biofuels,,"Bell Fuels, Inc.","1515 Creek Dr, Morris, IL 60450",Morris,41.37199,-88.43993,https://bellfuels.com/
87,Academia/Research,,,"Benedictine University, Students for Ecological and Environmental Development (SEEDs)","Birck Hall of Science Room 225, Lisle, IL 60532
",Lisle,41.776465,-88.09541,http://www.ben.edu/student-life/student-activities/view-club.cfm?orgId=1224446
88,Energy Efficiency,Utility/Grid,Consulting,"Best Energy, LLC","233 S Wacker Dr Floor 84, Chicago, IL 60606",Chicago,41.878879,-87.635836,http://bestenergy.com/
89,Oil and Gas,Professional Services,Consulting,Black Dog Corporation,"4226 Lawndale Ave, Lyons, IL 60534",Lyons,41.813278,-87.825865,http://www.blackdogcorp.com/
90,Oil and Gas,Professional Services,,Blu Petroleum,"21402 W Il Route 60, Mundelein, IL 60060",Mundelein,42.290719,-88.052095,www.blupetroleum.com
91,Professional Services,Construction,,Blue Arc Electric Inc.,"624 Westwind Dr, Carpentersville, IL 60110",Carpentersville,42.121831,-88.296327,http://bluearcelectricinc.com/
92,Solar,Professional Services,,Blue Raven Solar,"1300 greenbrook blvd suite 302, Hanover park, IL 60133",Hanover park,41.979603,-88.137095,https://blueravensolar.com/illinois/chicago/
93,Oil and Gas,Manufacturing,,Blue Rhino,"24260 S Northern Illinois Dr, Channahon, IL 60410",Channahon,41.441086,-88.203057,https://bluerhino.com/
94,Accelerator/Incubator,Academia/Research,Media,BLUE1647,"2150 S Canalport Ave, Chicago, IL 60608",Chicago,41.85343,-87.650045,https://www.blue1647.com/
95,Solar,Utility/Grid,Storage,Borrego Solar,"1 N State St Suite 1500, Chicago, IL 60602",Chicago,41.882501,-87.627511,https://www.borregosolar.com/ 
96,Oil and Gas,,,BP Corporation North America Inc.,"1395 Butterfield Rd, Aurora, IL 60502",Aurora,41.812356,-88.280444,www.bp.com
97,Oil and Gas,,,BP Products North America,"30 S Wacker Dr # 900, Chicago, IL 60606",Chicago,41.880974,-87.637248,https://www.bp.com/en_us/united-states/home.html
98,Law,,,BPI,"25 E Washington St Suite 1515, Chicago, IL 60602",Chicago,41.883048,-87.62682,https://www.bpichicago.org/
99,Storage,Manufacturing,,Bridgeview Power LLC,"7655 W 100th Pl, Bridgeview, IL 60455",Bridgeview,41.708961,-87.810253,https://bridgeviewpower.com/
100,Circular Economy,,,"Brookfield Resource Management, Inc.","171 E 12th St, Chicago Heights, IL 60412",Chicago Heights,41.511128,-87.628973,https://www.brookfieldco.com/
101,Law,Finance,Construction,Bryan Cave Leighton Paisner LLP,"161 N Clark St, Chicago, IL 60601",Chicago,41.884795,-87.630692,https://www.bclplaw.com/en-US/
102,Oil and Gas,Storage,,Buchanan Energy,"2500 Brickvale Dr, Elk Grove Village, IL 60007",Elk Grove Village,41.990327,-87.953614,www.buchananenergy.com
103,Oil and Gas,Storage,,Buchanan Energy,"1185 W Park Ave, Libertyville, IL 60048",Libertyville,42.280575,-87.973504,www.buchananenergy.com
104,Built Environment,Energy Efficiency,Construction,Building Energy Experts,"334 Fairview Park Ave, Crystal Lake, IL 60014",Crystal Lake,42.242148,-88.3334,http://www.buildingenergyexperts.com/
105,Finance,Enabling Technologies/Components,IoT/IIoT,Buoyant Ventures,"71 S Wacker Dr Suite 2760, Chicago, IL 60606",Chicago,41.88117,-87.63607,https://www.buoyant.vc/
106,Consulting,Professional Services,Construction,Burns & McDonnell,"200 W Adams Suite 2700, Chicago, IL 60606",Chicago,41.87977,-87.63414,https://www.burnsmcd.com/
107,Consulting,Engineering,Energy Efficiency,Buro Happold,"1 S Dearborn St Floor 20, Chicago, IL, 60603",Chicago,41.881743,-87.628816,https://www.burohappold.com/what-we-do/specialisms/sustainability/
108,Nuclear,Generation/Transmission,,Byron Nuclear Generating Station,"4450 N German Church Rd, Byron, IL 61010",Byron,42.077053,-89.281598,https://www.exeloncorp.com/locations/power-plants/byron-generating-station
109,Enabling Technologies/Components,Manufacturing,,C.E. Niehoff & Co.,"2021 Lee St, Evanston, IL 60202",Evanston,42.036218,-87.701699,https://www.ceniehoff.com/
110,Oil and Gas,Professional Services,,C.S. Drilling Inc,"812 S Madison St, Hinsdale, IL 60521",Hinsdale,41.792135,-87.936841,http://www.csdrilling.com/
111,Oil and Gas,Evaluation/Compliance,,Calumet Energy Team LLC,"11653 S Torrence Ave, Chicago, IL 60617",Chicago,41.683959,-87.558877,http://www.energyjustice.net/map/displayfacility-68792.htm
112,Finance,Energy Systems/Management,Consulting,"Capital Energy Group, Inc.","1750 E Golf Rd suite 130, Schaumburg, IL 60173, USA",Schaumburg,42.052538,-88.035621,https://www.capitalenergychicago.com/
113,Biofuels,Manufacturing,,Carbon Green BioEnergy,"303 W Madison St, Chicago, IL 60606",Chicago,41.88151,-87.635524,http://www.cgbioenergy.com/
114,Consulting,Biofuels,Energy Efficiency,Carbon Solutions Group,"1608 S Ashland Ave Suite 58751, Chicago, IL 60608",Chicago,41.859385,-87.666631,https://www.carbonsolutionsgroup.com/
115,Consulting,Energy Efficiency,Professional Services,Carden Recruiting International,"1031 Talcott Ave, Lemont, IL 60439",Lemont,41.676641,-87.99174,http://www.cardenrecruiting.com/
116,Environmental Remediation,Consulting,Evaluation/Compliance,Carlson Environmental  ,"65 E Wacker Pl Suite 2210, Chicago, IL 60601",Chicago,41.886616,-87.625541,http://www.carlsonenv.com/
117,Oil and Gas,Manufacturing,Marketing,Cartel Products,"3 Lincoln St, Harvard, IL 60033",Harvard,42.416877,-88.609222,https://cartelproducts.com/
118,Consulting,Engineering,Professional Services,CCJM,"303 E Wacker Dr Suite 303, Chicago, IL 60601",Chicago,41.887297,-87.620241,http://www.ccjm.com/
119,Academia/Research,Chemistry,Energy Efficiency,Center for Light Energy Activated Redox Processes,"2190 Campus Dr Ryan Hall Room 1010, Evanston, IL 60208",Evanston,42.056834,-87.674482,https://isen.nu/leap
120,Built Environment,Finance,,Center for Neighborhood Technology,"17 N State St, Chicago, IL, 60602",Chicago,41.8827,-87.627392,https://www.cnt.org/
121,Construction,Energy Efficiency,Professional Services,Central Illinois Insulation,"1412 S Main St, Morton, IL 61550",Morton,40.596913,-89.472151,http://centralillinoisinsulation.com/
122,Nuclear,Professional Services,Engineering,"CFM/VR-Tesco, LLC","1875 Fox Ln, Elgin, IL 60123",Elgin,42.07353,-88.321957,http://www.globalfield.net/index.html
123,Solar,Finance,Professional Services,Chart House Energy,"661 W Lake St Suite 2S, Chicago, IL 60661",Chicago,41.885388,-87.645125,http://www.charthouseenergy.com/default.asp?iId=HILHG
124,Environmental Remediation,,,Chicago Audubon Society,"5801 N Pulaski, Chicago, IL 60646",Chicago,41.986162,-87.726792,https://www.chicagoaudubon.org/
125,Built Environment,Finance,,Chicago Community Loan Fund,"29 E Madison St Suite 1700, Chicago, IL 60602",Chicago,41.881998,-87.626741,https://cclfchicago.org/assistance/sustainability-resources/
126,Circular Economy,Professional Services,,Chicago Disposal,"1924 177th St, Lansing, IL 60438",Lansing,41.57428,-87.570865,http://www.chicagodisposal.com/
127,Utility/Grid,Construction,Professional Services,Chicago Electrical Company,"200 W Jackson Blvd Suite 1340, Chicago, IL 60606",Chicago,41.878379,-87.634139,http://cecoinc134.com/
128,Environmental Remediation,,,Chicago Ornithological Society,"332 S Michigan Ave, Chicago, IL 60604",Chicago,41.877294,-87.624614,https://www.chicagobirder.org/
129,Environmental Remediation,,,Chicago Parks Foundation,"541 N Fairbanks Ct, Chicago, IL 60611",Chicago,41.892236,-87.619837,https://www.chicagoparksfoundation.org/
130,Circular Economy,,,Chicago Recycling Coalition,"2125 W North Ave, Chicago, IL 60647",Chicago,41.910145,-87.68088,https://www.chicagorecyclingcoalition.org/
131,Academia/Research,,,"Chicago State University, Global Institute of Sustainable Development","9501 S King Dr Suite 316, Chicago, IL 60626",Chicago,41.717958,-87.609374,https://www.csu.edu/internationalstudies/globalinstitute/programs.htm
132,Finance,Marketing,,Chicago Ventures,"222 W Merchandise Mart Plz Suite 1212, Chicago, IL 60654",Chicago,41.888385,-87.636266,http://chicagoventures.com/
133,Environmental Remediation,,,Chicago Wilderness,"411 S Wells St Suite 300, Chicago, IL 60607",Chicago,41.876389,-87.633404,https://www.chicagowilderness.org/default.aspx
134,Environmental Remediation,,,Chicagoland Environmental Network,"3300 Golf Rd, Brookfield, IL 60513",Brookfield,41.832484,-87.836734,https://www.chicagoenvironment.org/
135,Consulting,Engineering,Construction,"Christopher B. Burke Engineering, Ltd","820 Davis St Suite 520, Evanston, IL 60201",Evanston,42.046679,-87.682922,http://cbbel.com/projects/municipal-engineering/
136,Consulting,Solar,Professional Services,CIC Energy Consulting LLC,"30 S Wacker Dr suite 1700, Chicago, IL 60612",Chicago,41.880974,-87.637248,http://www.cicenergyconsulting.com/
137,Oil and Gas,Professional Services,,Cicero Oil Company,"8142 S Karlov Ave, Chicago, IL 60652",Chicago,41.744487,-87.723628,http://www.cicero-oil.com/
138,Security/Cybersecurity,Evaluation/Compliance,,"Cimcor, Inc.","8252 Virginia St # C, Merrillville, IN 46410",Merrillville,41.467977,-87.330194,https://www.cimcor.com/
139,Oil and Gas,Finance,Marketing,CITGO Petroleum Corporation,"3737 S Cicero Ave, Cicero, IL 60804",Cicero,41.824776,-87.742649,https://www.citgo.com/
140,Environmental Remediation,,,Citizens for Conservation,"459 W Highway 22, Lake Barrington IL 60010",Lake Barrington,42.192297,-88.171976,https://citizensforconservation.org/
141,Policy,Law,,Citizens Utility Board,"309 W Washington St Suite 800, Chicago, IL 60606",Chicago,41.883111,-87.635629,https://www.citizensutilityboard.org/
142,Wave/Water/Hydro,Circular Economy,,City of Chicago Department of Streets & Sanitation,"121 N LaSalle St Room 1107, Chicago, IL 60602",Chicago,41.883893,-87.631958,https://www.chicago.gov/city/en/depts/streets.html
143,Policy,Professional Services,,City of Darien Public Works,"1702 Plainfield Rd, Darien, IL 60561",Darien,41.74503,-87.985345,https://www.darien.il.us/
144,Policy,Professional Services,,City of Geneva,"22 S First St, Geneva, IL 60134",Geneva ,41.88691,-88.305744,https://www.geneva.il.us/
145,Wave/Water/Hydro,Engineering,Finance,City of Joliet,"150 W Jefferson St Floor 2 South Wing, Joliet, IL 60432",Joliet,41.524425,-88.084895,https://www.joliet.gov/residents/water-sewer
146,Wave/Water/Hydro,Circular Economy,Utility/Grid,City of Rochelle Municipal Utilities,"333 Lincoln Hwy, Rochelle IL 61068",Rochelle,41.922568,-89.066038,https://www.rmu.net/
147,Circular Economy,,,"City Reclamation, Inc.","2050 N Hawthorne Ave, Melrose Park, IL 60160",Melrose Park,41.913106,-87.873007,http://cityreclamationinc.com/home.html
148,Construction,Engineering,Professional Services,"Clark Construction Group, LLC","216 S Jefferson St Suite 502, Chicago, IL 60661",Chicago ,41.878671,-87.642966,https://www.clarkconstruction.com/locations/chicago
149,Consulting,Professional Services,Environmental Remediation,Clark Environmental Consulting,"804 S Grove Ave, Oak Park, IL 60304",Oak Park,41.87401,-87.794995,https://clarkenviro.com/
150,Law,,,Clark Hill PLC,"130 E Randolph St Suite 3900, Chicago, IL 60601",Chicago ,41.884945,-87.623053,https://www.clarkhill.com/contents/environmental-law
151,Solar,Energy Efficiency,Professional Services,Clean Energy Authority,"30 S Wacker Dr Suite 1700, Chicago, IL 60612",Chicago ,41.880974,-87.637248,https://www.cleanenergyauthority.com/
152,Utility/Grid,Consulting,Energy Efficiency,"Clean Energy Solutions, LLC","1815 N Highland Ave, Arlington Heights, IL 60004",Arlington Heights,42.108709,-87.98435,http://www.centuryenergysolutions.com/
153,Finance,Consulting,Accelerator/Incubator,Clean Energy Trust ,"20 N Wacker Dr Suite 734, Chicago, IL 60606",Chicago,41.882608,-87.637261,http://cleanenergytrust.org/
154,Circular Economy,Oil and Gas,Professional Services,"Clean Harbors, Inc.","1445 W 42nd St, Chicago, IL 60609",Chicago ,41.817606,-87.661549,https://www.cleanharbors.com/services/technical-services/recycling-services
155,Wind,Generation/Transmission,,Clean Line Energy Partners,"100 N LaSalle St, Chicago, IL 60602",Chicago ,41.883355,-87.632869,https://www.cleanlineenergy.com/
156,Wave/Water/Hydro,,,"Clear2O, Inc.","1914 Raymond Dr, Northbrook, IL 60062",Northbrook,42.112138,-87.827796,https://www.clear2oinc.com/
157,Energy Efficiency,Consulting,Utility/Grid,CLEAResult,"833 W Jackson Blvd, Chicago, IL 60607",Chicago,41.877719,-87.648678,https://www.clearesult.com/
158,Coal,,,Coeur Mining Inc.,"104 S Michigan Ave Suite 900, Chicago, IL 60603",Chicago,41.880594,-87.624656,https://www.coeur.com/
